path,in_repository,bytes,sha256,retrieved,url,note
databook_2023/exemption_values.xlsx,yes,86561,9b0f2f32448b58911d59d01d3cf5277dfa683312f2ef495bb187f6e55d93396e,2026-09-23T20:50:20,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2023DataBookFiles/exemption_values.xlsx,
databook_2023/jat.pdf,yes,130603,cbdc56f46820398fc24c96d4076793bf950b44477045fece80144db5e969ce15,2026-09-23T20:50:47,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2023DataBookFiles/jat.pdf,
databook_2023/just_value.xlsx,yes,66684,39a31d3d39e89d7efff55cdfefeda744489d90428e4cad293e25ef48a47da1d2,2026-09-23T20:50:50,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2023DataBookFiles/just_value.xlsx,
databook_2023/millage_taxes_levied.xlsx,yes,53156,43154b1bf65197fa85f395946f5b390c8f39f3c470aaa0067be0ce4d43769255,2026-09-23T20:50:18,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2023DataBookFiles/millage_taxes_levied.xlsx,
databook_2023/parcel_count.xlsx,yes,74109,fab60cbdbfc1251d54a91e1d3fb51c2b6e77fe56eb9a1676e338a604f7eac6c2,2026-09-23T20:50:23,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2023DataBookFiles/parcel_count.xlsx,
databook_2023/statewide_recap.xlsx,yes,30257,d3470a44742210b00f6a93c415cba60e9f205f992044d0f06d03c6de795c6cc3,2026-09-23T20:50:22,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2023DataBookFiles/statewide_recap.xlsx,
databook_2024/amendment_1_impact.xlsx,yes,5855527,3e035e8ab8623c3fae034d1eb32c76f7eb7f31f75862847b04073fad818d24e7,2026-09-23T20:51:55,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/amendment_1_impact.xlsx,
databook_2024/assessed_value.xlsx,yes,58958,a3ddb431981ad18b7476df428cffb6b43cd0673320af52d85d6fce9043e9f5ff,2026-09-23T20:51:59,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/assessed_value.xlsx,
databook_2024/county_overview.xlsx,yes,113528,cb4f3879c3cafdb0ee0cbcb01a402a4d08e22e9a7004aa4476afb740be03ad08,2026-09-23T20:51:00,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/county_overview.xlsx,
databook_2024/exemption_values.xlsx,yes,79412,e483b55a56d2faa96521211f5549555c004ed981dee8492417d8a725569fa7c5,2026-09-23T20:51:03,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/exemption_values.xlsx,
databook_2024/jat.pdf,yes,131677,79d468b540083e84bbff891b2158965b33eb6ebcb43b6ba342a8c1e9bcae2830,2026-09-23T20:51:57,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/jat.pdf,
databook_2024/just_value.xlsx,yes,60576,dd7d6f7e0dd9448d562e96c56b1ef2e413c5526b49c07d98790e40d7edb58439,2026-09-23T20:52:01,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/just_value.xlsx,
databook_2024/millage_taxes_levied.xlsx,yes,52567,4a43b70c65a3e15dbdd0fe492ffa26718da091f9dac610591fc8ca5d4968a769,2026-09-23T20:51:02,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/millage_taxes_levied.xlsx,
databook_2024/parcel_count.xlsx,yes,68850,403ca8c660e13eee46fbbe5a28ff1d27de97bbc4d378dadde407712a5c8111da,2026-09-23T20:51:06,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/parcel_count.xlsx,
databook_2024/statewide_recap.xlsx,yes,24952,75d000169165a5b308cbcd73520562f0cde7c9b445bd5d88947eb6ae9e00cdb3,2026-09-23T20:51:04,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2024DataBookFiles/statewide_recap.xlsx,
databook_2025/amendment_1_impact.xlsx,yes,5870370,f2689c00d10d5470755ccd9b73c1e94174116386e0a067c26c55dfcbb3237622,2026-09-23T20:53:21,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/amendment_1_impact.xlsx,
databook_2025/assessed_value.xlsx,yes,59077,c7e59b700878dadcf90d149b023b6f96b7284c9783601b998d2ba886150a9997,2026-09-23T20:53:25,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/assessed_value.xlsx,
databook_2025/county_overview.xlsx,yes,116347,f152e73f588e9cda023d2a2b4e091087e93a28a8ffec1f66eb3eb2170003ce69,2026-09-23T20:52:02,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/county_overview.xlsx,
databook_2025/exemption_values.xlsx,yes,79472,4250e2d903f5b64f00a178e5a93b4262613dcc66fddea51a4e2ff5e53769ec19,2026-09-23T20:52:05,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/exemption_values.xlsx,
databook_2025/jat.pdf,yes,133520,8a7c0aeb174f0a1b623e3ec8625df952a351c4df97b4ae1e577a6eab6ebbccc3,2026-09-23T20:53:24,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/jat.pdf,
databook_2025/just_value.xlsx,yes,60633,8f985436d552a40198538235085014c0866deb80d71e12d0b73472e19bd9c40a,2026-09-23T20:53:27,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/just_value.xlsx,
databook_2025/millage_taxes_levied.xlsx,yes,53016,c5d64f896e613e1e750b3188133a63cafdb1ff73dd6332f07db4579f2032a0bf,2026-09-23T20:52:04,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/millage_taxes_levied.xlsx,
databook_2025/parcel_count.xlsx,yes,68396,427f9bd55486c3ed24599ce9ec4771986fe0c876205b217b965f07d51d88098a,2026-09-23T20:52:29,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/parcel_count.xlsx,
databook_2025/statewide_recap.xlsx,yes,25073,24377b12af87db9d646ac476ef92eeafea686aeb562c555e030905058028d4e2,2026-09-23T20:52:26,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Databook%20Historical%20Data/2025DataBookFiles/statewide_recap.xlsx,
databook_current/SaveOurHomes.pdf,yes,121295,f139676c50876b05b1693581bd4480b1efd246371d1a5dc984ab930b4ab02a64,2026-09-23T20:46:59,https://floridarevenue.com/property/Documents/SaveOurHomes.pdf,
databook_current/amendment_1_impact.xlsx,yes,5898203,9e94e68dce857a6edfa3b46bd9ccfd452caa58f22b8658232a673d62badc59b4,2026-09-23T20:46:50,https://floridarevenue.com/property/Documents/amendment_1_impact.xlsx,
databook_current/assessed_value.xlsx,yes,63663,c459ba3ae66764f7553d1b856eaa7efc462bb35edfe0a04c29dfa00e296f98b1,2026-09-23T20:46:07,https://floridarevenue.com/property/Documents/assessed_value.xlsx,
databook_current/county_overview.xlsx,yes,124592,e7a86a5a3ffec83a267f4d57846828deb57556174122e40743e2aabbb430b224,2026-09-23T20:46:54,https://floridarevenue.com/property/Documents/county_overview.xlsx,
databook_current/exemption_values.xlsx,yes,85495,25de74c985642bd7004f0cf36f2b4b4b53d61bff0ba173a256baaa83e24f1d03,2026-09-23T20:46:08,https://floridarevenue.com/property/Documents/exemption_values.xlsx,
databook_current/jat.pdf,yes,316353,39968981c3525dfe1325107e16a96c2322940b5579aa6d7cded91babfc59f332,2026-09-23T20:46:57,https://floridarevenue.com/property/Documents/jat.pdf,
databook_current/just_value.xlsx,yes,65948,c5d420e8119f10fe450776f6b82da89d35379f4b2444735acb8bd7575d9f094e,2026-09-23T20:46:05,https://floridarevenue.com/property/Documents/just_value.xlsx,
databook_current/method.pdf,yes,35867,4b08f76d31b775a7f26a8af2bf852a8a442bac835e3acc016769d40b93e46330,2026-09-23T20:47:00,https://floridarevenue.com/property/Documents/method.pdf,
databook_current/millage_taxes_levied.xlsx,yes,54709,af531b32f72a3f1fb04b6e484abddae5b312b9b2e7de22818349da7d33dc8e80,2026-09-23T20:46:13,https://floridarevenue.com/property/Documents/millage_taxes_levied.xlsx,
databook_current/parcel_count.xlsx,yes,76493,588008e7e3647b48fb82394deb2c1352e785c6987ec734e13f56f0c9c9e9cfd7,2026-09-23T20:46:12,https://floridarevenue.com/property/Documents/parcel_count.xlsx,
databook_current/statewide_recap.xlsx,yes,32083,98ba857c9e0385cb943f9f8a87b18d422e11c6a6570a8ab98213b449ea8b76ed,2026-09-23T20:46:52,https://floridarevenue.com/property/Documents/statewide_recap.xlsx,
databook_current/taxable_value.xlsx,yes,65491,430865c51f875adb6fc4634794abfb1aef601904321ccbd1a5d3625eae5232a5,2026-09-23T20:46:10,https://floridarevenue.com/property/Documents/taxable_value.xlsx,
extracted/databook_extract.csv,yes,32121,a70567601b9b8882e94f3a688550ac68f7117b7c4f804209ab01d41c7c147363,,,built by tools/extract_databook.py from the Data Book workbooks
law/0193.155.html,yes,57013,7641162f4bf2173c0167f8e974134b4e9cedd02a73f068d3a3c25211797682cf,2026-09-23T20:56:14,http://www.leg.state.fl.us/Statutes/index.cfm?App_mode=Display_Statute&URL=0100-0199/0193/Sections/0193.155.html,
law/0193.155.txt,yes,30029,046596340664510318c053dd65de354fb9ca48740a37870bdcae90668f2dfb27,,,text extracted from law/0193.155.html by tools/html2txt.py
law/193.155-2025.html,yes,80053,e31a06e1b8d8ba1217fbea2e8bf98dca4223723f9fe656e7448e2aa6fc4ae01d,2026-09-23T20:57:28,https://www.flsenate.gov/Laws/Statutes/2025/193.155,
law/fl_constitution.html,yes,622854,8d9b6a5e442e4038b532ffb93d148b0438d678f3e6fc94af393bb1421bc6ca18,2026-09-23T20:56:30,https://www.flsenate.gov/Laws/Constitution,
nal_2026/2026_NAL_SDF_NAP_Users_Guide.pdf,yes,283728,b0fdce41b212324c5c3c430c4c75e21d77ed4003cd42ecc343ce4c27ec0359c4,2026-09-23T20:55:33,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/User%20Guides/2026%20Users%20guide%20and%20quick%20reference/2026_NAL_SDF_NAP_Users_Guide.pdf,
nal_2026/2026_Users_Guide_Quick_Reference.xlsx,yes,62314,362506427be01f94e1af8133ec8a3ae99f3bb5a3955fa536f2d882815b4f285c,2026-09-23T20:55:30,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/User%20Guides/2026%20Users%20guide%20and%20quick%20reference/2026_Users_Guide_Quick_Reference.xlsx,
nal_2026/nal_2026_homestead_summary.csv,yes,19570,840315434f57336255af5fcc06b6d95a1500587067e20dd734b8f9ae621ab96a,,,built by tools/nal_summarize.py from the NAL roll files
nal_2026/raw/Alachua 11 Preliminary NAL 2026.zip,no,8621291,ae5a7165e55fe0c05ed029f51fea94731f188324831f8f92b8a72ccc8084990e,2026-09-23T21:01:38,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Alachua%2011%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Baker 12 Preliminary NAL 2026.zip,no,1080740,cd6a1b9d98930110098a1bd1692cda9d66802ef591061288bac522778688a133,2026-09-23T21:05:14,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Baker%2012%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Bay 13 Preliminary NAL 2026.zip,no,9416854,fe35c44a2238dcb88e8e40a2249ad1f4d2330533cea0157073022ce1db3a089e,2026-09-23T21:02:35,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Bay%2013%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Bradford 14 Preliminary NAL 2026.zip,no,1228672,82f3eaed6d75434d6d207af106ca5db9f218724a3ff2bedf4f5e15a068cd8b51,2026-09-23T21:00:26,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Bradford%2014%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Brevard 15 Preliminary NAL 2026.zip,no,25864378,73243d44106420a83c33f4d569bf9f21ad8be3cbc48d8a4a189c65cbeef9d998,2026-09-23T21:04:46,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Brevard%2015%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Broward Preliminary NAL 2026.zip,no,50460442,a60bc20f212716fe4d22673d14dc630ebb959ee13c1ed474b7451b36b2c94d9f,2026-09-23T21:11:25,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Broward%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Calhoun 17 Preliminary NAL 2026.zip,no,1052871,c19df7aeaeff97d853a2080d965fe36d84859566ebef2145f4f44ec0e5decd86,2026-09-23T21:00:31,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Calhoun%2017%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Charlotte 18 Preliminary NAL 2026.zip,no,16076450,8b7da23df5f56c4dcc0b1dcbb4e28416a4f2ed82fc48c12cb3aa3788553ad445,2026-09-23T21:01:49,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Charlotte%2018%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Citrus 19 Final NAL 2026.zip,no,11517969,f838ce445f451910180b7b6e0a2fce6401adc77de8fd6db970bdbefe5154105f,2026-09-23T21:07:04,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026F/Citrus%2019%20Final%20NAL%202026.zip,
nal_2026/raw/Clay 20 Preliminary NAL 2026.zip,no,8111356,4b145ff6a3780d754430419e6cac8fd281ba0c02666e38a7491fb8da7320bc7a,2026-09-23T21:03:34,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Clay%2020%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Collier 21 Preliminary NAL 2026.zip,no,19586857,9b9557956a2117bef4ecb06f813d84f8f51a98850732667c4305d6bfdfcf78d3,2026-09-23T21:03:01,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Collier%2021%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Columbia 22 Preliminary NAL 2026.zip,no,3119482,e4fe59eaa4d5be4940241dcb38a0c329adefe5fd92cbba9ef348eb76b65866f7,2026-09-23T21:04:53,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Columbia%2022%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Dade 23 Preliminary NAL 2026.zip,no,59486889,f82d1c9fd8f6a9048d5b930b859b07b260d7b6acb154c607aebd8dbc5b8a6a69,2026-09-23T21:08:47,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Dade%2023%20Preliminary%20NAL%202026.zip,
nal_2026/raw/DeSoto 24 Preliminary NAL 2026.zip,no,1492194,83b7a996ff801dd5ce564c2280115ef998d9d6db9b867610aba5568ac39e6e08,2026-09-23T21:02:04,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/DeSoto%2024%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Dixie 25 Preliminary NAL 2026.zip,no,1697127,b1252f15ed46d4527a93da6116e17cd4f51fb224203b4a1d9ac03e8ee630ddbb,2026-09-23T21:00:15,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Dixie%2025%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Duval 26 Preliminary NAL 2026.zip,no,29080532,4ae67aa7550d9d9051c44f01a52ab335897af4959e9625e9ae1e007d77521691,2026-09-23T21:06:06,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Duval%2026%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Escambia 27 Preliminary NAL 2026.zip,no,13814543,3fd2816754d1d48a4c680064e04b1174e8d8e702ba833b57d6612ef74d4ce4f6,2026-09-23T21:02:19,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Escambia%2027%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Flagler 28 Preliminary NAL 2026.zip,no,6772495,7008acb1a932994334aa3ec89804ede7058584548f6e9ee124bbe9fea653d4c2,2026-09-23T21:00:32,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Flagler%2028%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Franklin 29 Preliminary NAL 2026.zip,no,1390063,22381020bd253510ac4c4b5bf7d443e696d6035a6a7a88c7fea8fefe21f9ac18,2026-09-23T21:04:05,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Franklin%2029%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Gadsden 30 Preliminary NAL 2026.zip,no,2446861,7cfddea07aa948276982293fa74684a39c1b8ee07621bb0961857564d26690d3,2026-09-23T21:00:07,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Gadsden%2030%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Gilchrist 31 Preliminary NAL 2026.zip,no,1172095,da1c70d09c534028f28a2974c175d8b1d2881fc75b6e9c99732203406c9af26b,2026-09-23T21:05:18,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Gilchrist%2031%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Glades 32 Preliminary NAL 2026.zip,no,869249,980285c1403643fcd5c9bc54340190afa0f563f343b4b8360f2049a33ac999ad,2026-09-23T21:00:20,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Glades%2032%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Gulf 33 Preliminary NAL 2026.zip,no,1424775,07221840569def376d9488e70b39c1fc67e958776873d3fa2870ac0eee67d176,2026-09-23T21:01:31,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Gulf%2033%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Hamilton 34 Preliminary NAL 2026.zip,no,913957,4749344fcebdfb685fe971d9ab318de082ce93cb4cfd5a282bd8b03ae4c1697e,2026-09-23T21:05:14,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Hamilton%2034%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Hardee 35 Preliminary NAL 2026.zip,no,1202472,01ec3ad988bc2db934e4723ff96f946752ba10fee399cd869e9a70bf7f663e26,2026-09-23T21:04:12,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Hardee%2035%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Hendry 36 Preliminary NAL 2026.zip,no,2532335,023de5fab1ad0f605768f7c73d7bf268807a9dae5f09546d81b525312125500b,2026-09-23T21:00:32,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Hendry%2036%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Hernando 37 Preliminary NAL 2026.zip,no,9821527,69cb219fb243c7719ff3d34fc8d1835868b93e6181f5d6b54f6167e9dd4276db,2026-09-23T21:04:41,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Hernando%2037%20Preliminary%20NAL%202026.zip,
nal_2026/raw/Highlands 38 Preliminary NAL 2026.zip,no,7501577,2708bd6fd47913b989231f079e7c10e7027801caddbc4e475bb9ec6ceda443bc,2026-09-23T21:05:31,https://floridarevenue.com/property/dataportal/Documents/PTO%20Data%20Portal/Tax%20Roll%20Data%20Files/NAL/2026P/Highlands%2038%20Preliminary%20NAL%202026.zip,
